"SECONDS";"PID";"VALUE";"UNITS";"LATITUDE";"LONGTITUDE";
"47482.344273";"Fuel used";"0.00422485698811731";"gallon";"42.5093748828928";"-71.4192568106298";
"47482.344273";"Fuel used (total)";"0.00655113023150072";"gallon";"42.5093748828928";"-71.4192568106298";
"47482.344273";"Fuel used price";"0.0161528957226689";"$";"42.5093748828928";"-71.4192568106298";
"47482.344273";"Fuel used price (total)";"0.01";"$";"42.5093748828928";"-71.4192568106298";
"47482.344273";"Instant engine power (based on fuel consumption)";"4.18671891775784";"hp";"42.5093748828928";"-71.4192568106298";
"47482.344273";"MAF air flow rate";"3.19";"g/sec";"42.5093748828928";"-71.4192568106298";
"47482.344273";"Power from MAF";"3.828";"hp";"42.5093748828928";"-71.4192568106298";
"47482.534273";"Engine RPM";"832";"rpm";"42.5093748828928";"-71.4192568106298";
"47482.534273";"Engine RPM x1000";"0.8";"rpm";"42.5093748828928";"-71.4192568106298";
"47482.899273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093748828928";"-71.4192568106298";
"47482.899273";"Throttle position";"0";"%";"42.5093748828928";"-71.4192568106298";
"47482.979273";"Average speed (GPS)";"0.0392684430419784";"mph";"42.5093748814757";"-71.4192568184789";
"47482.979273";"Speed (GPS)";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47482.980273";"Altitude (GPS)";"196.705752146078";"feet";"42.5093748814757";"-71.4192568184789";
"47483.081273";"Average speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47483.081273";"Distance travelled";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47483.081273";"Distance travelled (total)";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47483.081273";"Vehicle acceleration";"0";"g";"42.5093748814757";"-71.4192568184789";
"47483.081273";"Vehicle speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47483.261273";"Calculated boost";"-0.642344815933876";"bar";"42.5093748814757";"-71.4192568184789";
"47483.261273";"Calculated instant fuel rate";"0.292457736347939";"gal./h";"42.5093748814757";"-71.4192568184789";
"47483.261273";"Fuel used";"0.00429934042679203";"gallon";"42.5093748814757";"-71.4192568184789";
"47483.261273";"Fuel used (total)";"0.00662561367017545";"gallon";"42.5093748814757";"-71.4192568184789";
"47483.261273";"Fuel used price";"0.016437668253754";"$";"42.5093748814757";"-71.4192568184789";
"47483.261273";"Fuel used price (total)";"0.01";"$";"42.5093748814757";"-71.4192568184789";
"47483.261273";"Instant engine power (based on fuel consumption)";"4.33108853561156";"hp";"42.5093748814757";"-71.4192568184789";
"47483.261273";"MAF air flow rate";"3.3";"g/sec";"42.5093748814757";"-71.4192568184789";
"47483.261273";"Power from MAF";"3.96";"hp";"42.5093748814757";"-71.4192568184789";
"47483.439273";"Engine RPM";"833";"rpm";"42.5093748814757";"-71.4192568184789";
"47483.439273";"Engine RPM x1000";"0.8";"rpm";"42.5093748814757";"-71.4192568184789";
"47483.799273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093748814757";"-71.4192568184789";
"47483.799273";"Throttle position";"0";"%";"42.5093748814757";"-71.4192568184789";
"47483.980273";"Average speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47483.980273";"Distance travelled";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47483.980273";"Distance travelled (total)";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47483.980273";"Vehicle acceleration";"0";"g";"42.5093748814757";"-71.4192568184789";
"47483.980273";"Vehicle speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47484.160273";"Calculated boost";"-0.629318810451777";"bar";"42.5093748814757";"-71.4192568184789";
"47484.160273";"Calculated instant fuel rate";"0.303092563124228";"gal./h";"42.5093748814757";"-71.4192568184789";
"47484.160273";"Fuel used";"0.00437509459275535";"gallon";"42.5093748814757";"-71.4192568184789";
"47484.160273";"Fuel used (total)";"0.00670136783613876";"gallon";"42.5093748814757";"-71.4192568184789";
"47484.160273";"Fuel used price";"0.0167272991564815";"$";"42.5093748814757";"-71.4192568184789";
"47484.160273";"Fuel used price (total)";"0.01";"$";"42.5093748814757";"-71.4192568184789";
"47484.160273";"Instant engine power (based on fuel consumption)";"4.48858266417925";"hp";"42.5093748814757";"-71.4192568184789";
"47484.160273";"MAF air flow rate";"3.42";"g/sec";"42.5093748814757";"-71.4192568184789";
"47484.160273";"Power from MAF";"4.104";"hp";"42.5093748814757";"-71.4192568184789";
"47484.340273";"Engine RPM";"884";"rpm";"42.5093748814757";"-71.4192568184789";
"47484.340273";"Engine RPM x1000";"0.9";"rpm";"42.5093748814757";"-71.4192568184789";
"47484.699273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093748814757";"-71.4192568184789";
"47484.699273";"Throttle position";"0";"%";"42.5093748814757";"-71.4192568184789";
"47484.879273";"Average speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47484.879273";"Distance travelled";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47484.879273";"Distance travelled (total)";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47484.879273";"Vehicle acceleration";"0";"g";"42.5093748814757";"-71.4192568184789";
"47484.879273";"Vehicle speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47485.060273";"Calculated boost";"0.86864753284459";"bar";"42.5093748814757";"-71.4192568184789";
"47485.060273";"Calculated instant fuel rate";"1.5766130695848";"gal./h";"42.5093748814757";"-71.4192568184789";
"47485.060273";"Fuel used";"0.00476926306808233";"gallon";"42.5093748814757";"-71.4192568184789";
"47485.060273";"Fuel used (total)";"0.00709553631146574";"gallon";"42.5093748814757";"-71.4192568184789";
"47485.060273";"Fuel used price";"0.0182343234881992";"$";"42.5093748814757";"-71.4192568184789";
"47485.060273";"Fuel used price (total)";"0.01";"$";"42.5093748814757";"-71.4192568184789";
"47485.060273";"Instant engine power (based on fuel consumption)";"23.3485045601605";"hp";"42.5093748814757";"-71.4192568184789";
"47485.060273";"MAF air flow rate";"17.79";"g/sec";"42.5093748814757";"-71.4192568184789";
"47485.060273";"Power from MAF";"21.348";"hp";"42.5093748814757";"-71.4192568184789";
"47485.239273";"Engine RPM";"1746";"rpm";"42.5093748814757";"-71.4192568184789";
"47485.239273";"Engine RPM x1000";"1.7";"rpm";"42.5093748814757";"-71.4192568184789";
"47485.600273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093748814757";"-71.4192568184789";
"47485.600273";"Throttle position";"0";"%";"42.5093748814757";"-71.4192568184789";
"47485.780273";"Average speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47485.780273";"Distance travelled";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47485.780273";"Distance travelled (total)";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47485.780273";"Vehicle acceleration";"0";"g";"42.5093748814757";"-71.4192568184789";
"47485.780273";"Vehicle speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47485.960273";"Calculated boost";"-0.845290681242581";"bar";"42.5093748814757";"-71.4192568184789";
"47485.960273";"Calculated instant fuel rate";"0.297775149736083";"gal./h";"42.5093748814757";"-71.4192568184789";
"47485.960273";"Fuel used";"0.00484369780856534";"gallon";"42.5093748814757";"-71.4192568184789";
"47485.960273";"Fuel used (total)";"0.00716997105194875";"gallon";"42.5093748814757";"-71.4192568184789";
"47485.960273";"Fuel used price";"0.0185189098314878";"$";"42.5093748814757";"-71.4192568184789";
"47485.960273";"Fuel used price (total)";"0.01";"$";"42.5093748814757";"-71.4192568184789";
"47485.960273";"Instant engine power (based on fuel consumption)";"4.40983559989541";"hp";"42.5093748814757";"-71.4192568184789";
"47485.960273";"MAF air flow rate";"3.36";"g/sec";"42.5093748814757";"-71.4192568184789";
"47485.960273";"Power from MAF";"4.032";"hp";"42.5093748814757";"-71.4192568184789";
"47486.155273";"Engine RPM";"1812";"rpm";"42.5093748814757";"-71.4192568184789";
"47486.155273";"Engine RPM x1000";"1.8";"rpm";"42.5093748814757";"-71.4192568184789";
"47486.515273";"Fuel economizer (based on fuel system status and throttle position)";"0";"";"42.5093748814757";"-71.4192568184789";
"47486.515273";"Throttle position";"0";"%";"42.5093748814757";"-71.4192568184789";
"47486.693273";"Average speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47486.693273";"Distance travelled";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47486.693273";"Distance travelled (total)";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47486.693273";"Vehicle acceleration";"0";"g";"42.5093748814757";"-71.4192568184789";
"47486.693273";"Vehicle speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47486.893273";"Calculated boost";"-0.848518376287293";"bar";"42.5093748814757";"-71.4192568184789";
"47486.893273";"Calculated instant fuel rate";"0";"gal./h";"42.5093748814757";"-71.4192568184789";
"47486.893273";"Fuel used";"0.00484369780856534";"gallon";"42.5093748814757";"-71.4192568184789";
"47486.893273";"Fuel used (total)";"0.00716997105194875";"gallon";"42.5093748814757";"-71.4192568184789";
"47486.893273";"Fuel used price";"0.0185189098314878";"$";"42.5093748814757";"-71.4192568184789";
"47486.893273";"Fuel used price (total)";"0.01";"$";"42.5093748814757";"-71.4192568184789";
"47486.893273";"Instant engine power (based on fuel consumption)";"0";"hp";"42.5093748814757";"-71.4192568184789";
"47486.893273";"MAF air flow rate";"3.42";"g/sec";"42.5093748814757";"-71.4192568184789";
"47486.893273";"Power from MAF";"4.104";"hp";"42.5093748814757";"-71.4192568184789";
"47487.069273";"Engine RPM";"1119";"rpm";"42.5093748814757";"-71.4192568184789";
"47487.069273";"Engine RPM x1000";"1.1";"rpm";"42.5093748814757";"-71.4192568184789";
"47487.432273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093748814757";"-71.4192568184789";
"47487.432273";"Throttle position";"0";"%";"42.5093748814757";"-71.4192568184789";
"47487.611273";"Average speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47487.611273";"Distance travelled";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47487.611273";"Distance travelled (total)";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47487.611273";"Vehicle acceleration";"0";"g";"42.5093748814757";"-71.4192568184789";
"47487.611273";"Vehicle speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47487.789273";"Calculated boost";"-0.741819764267741";"bar";"42.5093748814757";"-71.4192568184789";
"47487.789273";"Calculated instant fuel rate";"0.308409976512372";"gal./h";"42.5093748814757";"-71.4192568184789";
"47487.789273";"Fuel used";"0.00492048618080462";"gallon";"42.5093748814757";"-71.4192568184789";
"47487.789273";"Fuel used (total)";"0.00724675942418803";"gallon";"42.5093748814757";"-71.4192568184789";
"47487.789273";"Fuel used price";"0.0188124948150703";"$";"42.5093748814757";"-71.4192568184789";
"47487.789273";"Fuel used price (total)";"0.01";"$";"42.5093748814757";"-71.4192568184789";
"47487.789273";"Instant engine power (based on fuel consumption)";"4.5673297284631";"hp";"42.5093748814757";"-71.4192568184789";
"47487.789273";"MAF air flow rate";"3.48";"g/sec";"42.5093748814757";"-71.4192568184789";
"47487.789273";"Power from MAF";"4.176";"hp";"42.5093748814757";"-71.4192568184789";
"47487.975273";"Engine RPM";"878";"rpm";"42.5093748814757";"-71.4192568184789";
"47487.975273";"Engine RPM x1000";"0.9";"rpm";"42.5093748814757";"-71.4192568184789";
"47488.361273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093748814757";"-71.4192568184789";
"47488.361273";"Throttle position";"0";"%";"42.5093748814757";"-71.4192568184789";
"47488.538273";"Average speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47488.538273";"Distance travelled";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47488.538273";"Distance travelled (total)";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47488.538273";"Vehicle acceleration";"0";"g";"42.5093748814757";"-71.4192568184789";
"47488.538273";"Vehicle speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47488.719273";"Calculated boost";"-0.678818311151699";"bar";"42.5093748814757";"-71.4192568184789";
"47488.719273";"Calculated instant fuel rate";"0.278277967312887";"gal./h";"42.5093748814757";"-71.4192568184789";
"47488.719273";"Fuel used";"0.00499233308558116";"gallon";"42.5093748814757";"-71.4192568184789";
"47488.719273";"Fuel used (total)";"0.00731860632896457";"gallon";"42.5093748814757";"-71.4192568184789";
"47488.719273";"Fuel used price";"0.0190871870861024";"$";"42.5093748814757";"-71.4192568184789";
"47488.719273";"Fuel used price (total)";"0.01";"$";"42.5093748814757";"-71.4192568184789";
"47488.719273";"Instant engine power (based on fuel consumption)";"4.12109636418797";"hp";"42.5093748814757";"-71.4192568184789";
"47488.719273";"MAF air flow rate";"3.14";"g/sec";"42.5093748814757";"-71.4192568184789";
"47488.719273";"Power from MAF";"3.768";"hp";"42.5093748814757";"-71.4192568184789";
"47488.898273";"Engine RPM";"828";"rpm";"42.5093748814757";"-71.4192568184789";
"47488.898273";"Engine RPM x1000";"0.8";"rpm";"42.5093748814757";"-71.4192568184789";
"47489.263273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093748814757";"-71.4192568184789";
"47489.263273";"Throttle position";"0";"%";"42.5093748814757";"-71.4192568184789";
"47489.439273";"Average speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47489.439273";"Distance travelled";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47489.439273";"Distance travelled (total)";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47489.439273";"Vehicle acceleration";"0";"g";"42.5093748814757";"-71.4192568184789";
"47489.439273";"Vehicle speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47489.619273";"Calculated boost";"-0.395476493598195";"bar";"42.5093748814757";"-71.4192568184789";
"47489.619273";"Calculated instant fuel rate";"0.484770853885826";"gal./h";"42.5093748814757";"-71.4192568184789";
"47489.619273";"Fuel used";"0.00511348209231301";"gallon";"42.5093748814757";"-71.4192568184789";
"47489.619273";"Fuel used (total)";"0.00743975533569642";"gallon";"42.5093748814757";"-71.4192568184789";
"47489.619273";"Fuel used price";"0.0195503760835403";"$";"42.5093748814757";"-71.4192568184789";
"47489.619273";"Fuel used price (total)";"0.01";"$";"42.5093748814757";"-71.4192568184789";
"47489.619273";"Instant engine power (based on fuel consumption)";"7.17910736054401";"hp";"42.5093748814757";"-71.4192568184789";
"47489.619273";"MAF air flow rate";"5.47";"g/sec";"42.5093748814757";"-71.4192568184789";
"47489.619273";"Power from MAF";"6.564";"hp";"42.5093748814757";"-71.4192568184789";
"47489.806273";"Engine RPM";"1011";"rpm";"42.5093748814757";"-71.4192568184789";
"47489.806273";"Engine RPM x1000";"1";"rpm";"42.5093748814757";"-71.4192568184789";
"47490.194273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093748814757";"-71.4192568184789";
"47490.194273";"Throttle position";"0";"%";"42.5093748814757";"-71.4192568184789";
"47490.371273";"Average speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47490.371273";"Distance travelled";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47490.371273";"Distance travelled (total)";"0";"miles";"42.5093748814757";"-71.4192568184789";
"47490.371273";"Vehicle acceleration";"0";"g";"42.5093748814757";"-71.4192568184789";
"47490.371273";"Vehicle speed";"0";"mph";"42.5093748814757";"-71.4192568184789";
"47490.551273";"Calculated boost";"-0.742176190615014";"bar";"42.5093748814757";"-71.4192568184789";
"47490.551273";"Calculated instant fuel rate";"0.278277967312887";"gal./h";"42.5093748814757";"-71.4192568184789";
"47490.551273";"Fuel used";"0.00518551378135394";"gallon";"42.5093748814757";"-71.4192568184789";
"47490.551273";"Fuel used (total)";"0.00751178702473735";"gallon";"42.5093748814757";"-71.4192568184789";
"47490.551273";"Fuel used price";"0.0198257748402505";"$";"42.5093748814757";"-71.4192568184789";
"47490.551273";"Fuel used price (total)";"0.01";"$";"42.5093748814757";"-71.4192568184789";
"47490.551273";"Instant engine power (based on fuel consumption)";"4.12109636418797";"hp";"42.5093748814757";"-71.4192568184789";
"47490.551273";"MAF air flow rate";"3.14";"g/sec";"42.5093748814757";"-71.4192568184789";
"47490.551273";"Power from MAF";"3.768";"hp";"42.5093748814757";"-71.4192568184789";
"47490.729273";"Engine RPM";"1253";"rpm";"42.5093748814757";"-71.4192568184789";
"47490.729273";"Engine RPM x1000";"1.3";"rpm";"42.5093748814757";"-71.4192568184789";
"47491.092273";"Fuel economizer (based on fuel system status and throttle position)";"1";"";"42.5093748814757";"-71.4192568184789";
